"name" "status"
"659" "chr1:235231250-235233750" "shared"
"660" "chr1:235326250-235328750" "shared"
"661" "chr1:235345000-235347500" "shared"
"662" "chr1:2355000-2357500" "shared"
"663" "chr1:236061250-236063750" "shared"
"664" "chr1:236141250-236143750" "AD"
"665" "chr1:2370000-2372500" "shared"
"666" "chr1:23700000-23702500" "shared"
"667" "chr1:23743750-23746250" "shared"
"668" "chr1:23762500-23765000" "shared"
"669" "chr1:23767500-23770000" "shared"
"670" "chr1:2382500-2385000" "shared"
"671" "chr1:2383750-2386250" "AD"
"672" "chr1:2388750-2391250" "shared"
"673" "chr1:2390000-2392500" "shared"
"674" "chr1:2391250-2393750" "shared"
"675" "chr1:2392500-2395000" "shared"
"676" "chr1:2393750-2396250" "shared"
"677" "chr1:239531250-239533750" "shared"
"678" "chr1:239617500-239620000" "shared"
"679" "chr1:2403750-2406250" "shared"
"680" "chr1:241355000-241357500" "shared"
"681" "chr1:241422500-241425000" "AD"
"682" "chr1:241638750-241641250" "shared"
"683" "chr1:243491250-243493750" "shared"
"684" "chr1:24413750-24416250" "AD"
"685" "chr1:244450000-244452500" "shared"
"686" "chr1:244833750-244836250" "shared"
"687" "chr1:244978750-244981250" "shared"
"688" "chr1:245007500-245010000" "shared"
"689" "chr1:246622500-246625000" "shared"
"690" "chr1:247330000-247332500" "shared"
"691" "chr1:24798750-24801250" "shared"
"692" "chr1:2490000-2492500" "shared"
"693" "chr1:2501250-2503750" "shared"
"694" "chr1:2503750-2506250" "shared"
"695" "chr1:2506250-2508750" "Ctrl"
"696" "chr1:25232500-25235000" "shared"
"697" "chr1:25237500-25240000" "shared"
"698" "chr1:25336250-25338750" "shared"
"699" "chr1:25343750-25346250" "shared"
"700" "chr1:2555000-2557500" "shared"
"701" "chr1:25552500-25555000" "AD"
"702" "chr1:2557500-2560000" "AD"
"703" "chr1:2560000-2562500" "AD"
"704" "chr1:25615000-25617500" "Ctrl"
"705" "chr1:25658750-25661250" "shared"
"706" "chr1:25688750-25691250" "shared"
"707" "chr1:25781250-25783750" "Ctrl"
"708" "chr1:25816250-25818750" "shared"
"709" "chr1:25817500-25820000" "shared"
"710" "chr1:25821250-25823750" "shared"
"711" "chr1:2590000-2592500" "shared"
"712" "chr1:26021250-26023750" "Ctrl"
"713" "chr1:26022500-26025000" "shared"
"714" "chr1:26030000-26032500" "Ctrl"
"715" "chr1:26032500-26035000" "shared"
"716" "chr1:26035000-26037500" "shared"
"717" "chr1:26110000-26112500" "shared"
"718" "chr1:26267500-26270000" "shared"
"719" "chr1:26288750-26291250" "shared"
"720" "chr1:26290000-26292500" "shared"
"721" "chr1:26292500-26295000" "shared"
"722" "chr1:26297500-26300000" "shared"
"723" "chr1:26300000-26302500" "shared"
"724" "chr1:26302500-26305000" "shared"
"725" "chr1:26432500-26435000" "shared"
"726" "chr1:26435000-26437500" "shared"
"727" "chr1:26436250-26438750" "shared"
"728" "chr1:26438750-26441250" "shared"
"729" "chr1:26441250-26443750" "shared"
"730" "chr1:26708750-26711250" "shared"
"731" "chr1:26842500-26845000" "shared"
"732" "chr1:26846250-26848750" "shared"
"733" "chr1:26847500-26850000" "shared"
"734" "chr1:26851250-26853750" "AD"
"735" "chr1:26852500-26855000" "shared"
"736" "chr1:26853750-26856250" "shared"
"737" "chr1:26855000-26857500" "shared"
"738" "chr1:26856250-26858750" "AD"
"739" "chr1:26886250-26888750" "shared"
"740" "chr1:26888750-26891250" "Ctrl"
"741" "chr1:26923750-26926250" "shared"
"742" "chr1:26925000-26927500" "shared"
"743" "chr1:26930000-26932500" "shared"
"744" "chr1:26992500-26995000" "Ctrl"
"745" "chr1:27097500-27100000" "shared"
"746" "chr1:27098750-27101250" "Ctrl"
"747" "chr1:27126250-27128750" "shared"
"748" "chr1:27138750-27141250" "shared"
"749" "chr1:27242500-27245000" "shared"
"750" "chr1:27258750-27261250" "shared"
"751" "chr1:27285000-27287500" "shared"
"752" "chr1:27291250-27293750" "shared"
"753" "chr1:27298750-27301250" "shared"
"754" "chr1:27301250-27303750" "AD"
"755" "chr1:27306250-27308750" "shared"
"756" "chr1:27331250-27333750" "shared"
"757" "chr1:27407500-27410000" "shared"
"758" "chr1:27423750-27426250" "shared"
"759" "chr1:27440000-27442500" "shared"
"760" "chr1:27483750-27486250" "shared"
"761" "chr1:27532500-27535000" "shared"
"762" "chr1:27537500-27540000" "shared"
"763" "chr1:27547500-27550000" "shared"
"764" "chr1:27665000-27667500" "AD"
"765" "chr1:27755000-27757500" "AD"
"766" "chr1:27756250-27758750" "shared"
"767" "chr1:27796250-27798750" "shared"
"768" "chr1:27901250-27903750" "shared"
"769" "chr1:27957500-27960000" "shared"
"770" "chr1:27962500-27965000" "shared"
"771" "chr1:27965000-27967500" "shared"
"772" "chr1:28206250-28208750" "shared"
"773" "chr1:28225000-28227500" "shared"
"774" "chr1:28263750-28266250" "shared"
"775" "chr1:28278750-28281250" "AD"
"776" "chr1:28328750-28331250" "AD"
"777" "chr1:28333750-28336250" "AD"
"778" "chr1:28395000-28397500" "shared"
"779" "chr1:28473750-28476250" "shared"
"780" "chr1:28497500-28500000" "shared"
"781" "chr1:28508750-28511250" "shared"
"782" "chr1:28570000-28572500" "AD"
"783" "chr1:28572500-28575000" "shared"
"784" "chr1:28575000-28577500" "AD"
"785" "chr1:28632500-28635000" "shared"
"786" "chr1:28637500-28640000" "shared"
"787" "chr1:28673750-28676250" "AD"
"788" "chr1:29172500-29175000" "shared"
"789" "chr1:29173750-29176250" "shared"
"790" "chr1:29175000-29177500" "shared"
"791" "chr1:29192500-29195000" "AD"
"792" "chr1:29260000-29262500" "shared"
"793" "chr1:29302500-29305000" "shared"
"794" "chr1:29316250-29318750" "shared"
"795" "chr1:29323750-29326250" "AD"
"796" "chr1:29326250-29328750" "shared"
"797" "chr1:3061250-3063750" "shared"
"798" "chr1:30868750-30871250" "shared"
"799" "chr1:30870000-30872500" "Ctrl"
"800" "chr1:30871250-30873750" "shared"
"801" "chr1:30872500-30875000" "shared"
"802" "chr1:31052500-31055000" "shared"
"803" "chr1:31055000-31057500" "shared"
"804" "chr1:31180000-31182500" "shared"
"805" "chr1:31258750-31261250" "shared"
"806" "chr1:31272500-31275000" "shared"
"807" "chr1:31288750-31291250" "shared"
"808" "chr1:31627500-31630000" "Ctrl"
"809" "chr1:31628750-31631250" "shared"
"810" "chr1:31668750-31671250" "AD"
"811" "chr1:31725000-31727500" "shared"
"812" "chr1:31728750-31731250" "shared"
"813" "chr1:31730000-31732500" "Ctrl"
"814" "chr1:31755000-31757500" "shared"
"815" "chr1:31762500-31765000" "shared"
"816" "chr1:31936250-31938750" "shared"
"817" "chr1:32016250-32018750" "shared"
"818" "chr1:32018750-32021250" "shared"
"819" "chr1:32032500-32035000" "shared"
"820" "chr1:32075000-32077500" "Ctrl"
"821" "chr1:32087500-32090000" "shared"
"822" "chr1:32093750-32096250" "shared"
"823" "chr1:32108750-32111250" "shared"
"824" "chr1:32122500-32125000" "shared"
"825" "chr1:32168750-32171250" "shared"
"826" "chr1:32181250-32183750" "shared"
"827" "chr1:32240000-32242500" "Ctrl"
"828" "chr1:32241250-32243750" "shared"
"829" "chr1:32332500-32335000" "shared"
"830" "chr1:32351250-32353750" "shared"
"831" "chr1:32355000-32357500" "shared"
"832" "chr1:32366250-32368750" "Ctrl"
"833" "chr1:32626250-32628750" "shared"
"834" "chr1:32635000-32637500" "shared"
"835" "chr1:32637500-32640000" "shared"
"836" "chr1:32638750-32641250" "shared"
"837" "chr1:32641250-32643750" "shared"
"838" "chr1:32645000-32647500" "shared"
"839" "chr1:32656250-32658750" "shared"
"840" "chr1:32657500-32660000" "shared"
"841" "chr1:32661250-32663750" "shared"
"842" "chr1:32677500-32680000" "shared"
"843" "chr1:32682500-32685000" "Ctrl"
"844" "chr1:32695000-32697500" "shared"
"845" "chr1:32768750-32771250" "shared"
"846" "chr1:32771250-32773750" "shared"
"847" "chr1:32787500-32790000" "Ctrl"
"848" "chr1:32788750-32791250" "shared"
"849" "chr1:32790000-32792500" "shared"
"850" "chr1:32792500-32795000" "shared"
"851" "chr1:32795000-32797500" "shared"
"852" "chr1:32835000-32837500" "shared"
"853" "chr1:32836250-32838750" "shared"
"854" "chr1:32843750-32846250" "shared"
"855" "chr1:32883750-32886250" "shared"
"856" "chr1:32885000-32887500" "shared"
"857" "chr1:32886250-32888750" "shared"
"858" "chr1:32887500-32890000" "shared"
"859" "chr1:32891250-32893750" "shared"
"860" "chr1:32896250-32898750" "Ctrl"
"861" "chr1:32961250-32963750" "shared"
"862" "chr1:33145000-33147500" "Ctrl"
"863" "chr1:33180000-33182500" "shared"
"864" "chr1:33273750-33276250" "shared"
"865" "chr1:33280000-33282500" "shared"
"866" "chr1:33298750-33301250" "shared"
"867" "chr1:33322500-33325000" "shared"
"868" "chr1:33347500-33350000" "shared"
"869" "chr1:3430000-3432500" "AD"
"870" "chr1:3431250-3433750" "shared"
"871" "chr1:34863750-34866250" "AD"
"872" "chr1:34868750-34871250" "AD"
"873" "chr1:35078750-35081250" "shared"
"874" "chr1:35086250-35088750" "shared"
"875" "chr1:3511250-3513750" "shared"
"876" "chr1:35372500-35375000" "shared"
"877" "chr1:35556250-35558750" "shared"
"878" "chr1:35561250-35563750" "shared"
"879" "chr1:35563750-35566250" "shared"
"880" "chr1:35566250-35568750" "AD"
"881" "chr1:35587500-35590000" "shared"
"882" "chr1:35601250-35603750" "shared"
"883" "chr1:35827500-35830000" "shared"
"884" "chr1:35902500-35905000" "Ctrl"
"885" "chr1:35993750-35996250" "shared"
"886" "chr1:36087500-36090000" "Ctrl"
"887" "chr1:36143750-36146250" "shared"
"888" "chr1:36155000-36157500" "shared"
"889" "chr1:36171250-36173750" "shared"
"890" "chr1:36172500-36175000" "AD"
"891" "chr1:36173750-36176250" "Ctrl"
"892" "chr1:36175000-36177500" "Ctrl"
"893" "chr1:3622500-3625000" "shared"
"894" "chr1:36227500-36230000" "shared"
"895" "chr1:36230000-36232500" "shared"
"896" "chr1:3627500-3630000" "shared"
"897" "chr1:36313750-36316250" "shared"
"898" "chr1:36320000-36322500" "AD"
"899" "chr1:36326250-36328750" "shared"
"900" "chr1:36390000-36392500" "shared"
"901" "chr1:3735000-3737500" "AD"
"902" "chr1:3736250-3738750" "shared"
"903" "chr1:3740000-3742500" "shared"
"904" "chr1:3745000-3747500" "shared"
"905" "chr1:37690000-37692500" "shared"
"906" "chr1:37722500-37725000" "shared"
"907" "chr1:37796250-37798750" "shared"
"908" "chr1:37798750-37801250" "shared"
"909" "chr1:37860000-37862500" "shared"
"910" "chr1:37863750-37866250" "Ctrl"
"911" "chr1:37935000-37937500" "shared"
"912" "chr1:37937500-37940000" "shared"
"913" "chr1:37960000-37962500" "shared"
"914" "chr1:38003750-38006250" "shared"
"915" "chr1:38043750-38046250" "shared"
"916" "chr1:3856250-3858750" "shared"
"917" "chr1:3865000-3867500" "shared"
"918" "chr1:38901250-38903750" "shared"
"919" "chr1:38913750-38916250" "shared"
"920" "chr1:38992500-38995000" "shared"
"921" "chr1:38993750-38996250" "shared"
"922" "chr1:38995000-38997500" "shared"
"923" "chr1:39028750-39031250" "shared"
"924" "chr1:39081250-39083750" "shared"
"925" "chr1:39092500-39095000" "shared"
"926" "chr1:39095000-39097500" "shared"
"927" "chr1:3940000-3942500" "AD"
"928" "chr1:39520000-39522500" "shared"
"929" "chr1:39522500-39525000" "shared"
"930" "chr1:39525000-39527500" "shared"
"931" "chr1:39540000-39542500" "shared"
"932" "chr1:39546250-39548750" "shared"
"933" "chr1:39575000-39577500" "shared"
"934" "chr1:39622500-39625000" "shared"
"935" "chr1:39632500-39635000" "AD"
"936" "chr1:39690000-39692500" "shared"
"937" "chr1:39751250-39753750" "shared"
"938" "chr1:39761250-39763750" "shared"
"939" "chr1:39763750-39766250" "shared"
"940" "chr1:40040000-40042500" "shared"
"941" "chr1:40073750-40076250" "shared"
"942" "chr1:40078750-40081250" "shared"
"943" "chr1:40201250-40203750" "shared"
"944" "chr1:40225000-40227500" "shared"
"945" "chr1:40228750-40231250" "shared"
"946" "chr1:40257500-40260000" "shared"
"947" "chr1:40268750-40271250" "shared"
"948" "chr1:40315000-40317500" "Ctrl"
"949" "chr1:40372500-40375000" "AD"
"950" "chr1:40686250-40688750" "shared"
"951" "chr1:40831250-40833750" "shared"
"952" "chr1:40836250-40838750" "AD"
"953" "chr1:40837500-40840000" "AD"
"954" "chr1:40860000-40862500" "Ctrl"
"955" "chr1:40978750-40981250" "AD"
"956" "chr1:41017500-41020000" "Ctrl"
"957" "chr1:42457500-42460000" "shared"
"958" "chr1:42670000-42672500" "shared"
"959" "chr1:42760000-42762500" "shared"
"960" "chr1:42957500-42960000" "shared"
"961" "chr1:43270000-43272500" "AD"
"962" "chr1:43272500-43275000" "shared"
"963" "chr1:43302500-43305000" "shared"
"964" "chr1:43366250-43368750" "shared"
"965" "chr1:43367500-43370000" "shared"
"966" "chr1:43377500-43380000" "shared"
"967" "chr1:43410000-43412500" "shared"
"968" "chr1:43448750-43451250" "shared"
"969" "chr1:43596250-43598750" "shared"
"970" "chr1:43601250-43603750" "shared"
"971" "chr1:43606250-43608750" "AD"
"972" "chr1:43611250-43613750" "shared"
"973" "chr1:43621250-43623750" "shared"
"974" "chr1:43667500-43670000" "shared"
"975" "chr1:43671250-43673750" "shared"
"976" "chr1:43685000-43687500" "shared"
"977" "chr1:43688750-43691250" "Ctrl"
"978" "chr1:43693750-43696250" "Ctrl"
"979" "chr1:43701250-43703750" "shared"
"980" "chr1:43938750-43941250" "shared"
"981" "chr1:43946250-43948750" "AD"
"982" "chr1:43947500-43950000" "AD"
"983" "chr1:43972500-43975000" "Ctrl"
"984" "chr1:43988750-43991250" "shared"
"985" "chr1:44007500-44010000" "AD"
"986" "chr1:44015000-44017500" "shared"
"987" "chr1:44636250-44638750" "shared"
"988" "chr1:44650000-44652500" "shared"
"989" "chr1:44652500-44655000" "shared"
"990" "chr1:44672500-44675000" "shared"
"991" "chr1:44787500-44790000" "shared"
"992" "chr1:44808750-44811250" "Ctrl"
"993" "chr1:44838750-44841250" "AD"
"994" "chr1:44852500-44855000" "shared"
"995" "chr1:44865000-44867500" "shared"
"996" "chr1:44868750-44871250" "shared"
"997" "chr1:44921250-44923750" "shared"
"998" "chr1:45327500-45330000" "shared"
"999" "chr1:45338750-45341250" "shared"
"1000" "chr1:45496250-45498750" "shared"
"1001" "chr1:45511250-45513750" "shared"
"1002" "chr1:45558750-45561250" "shared"
"1003" "chr1:45561250-45563750" "shared"
"1004" "chr1:45582500-45585000" "shared"
"1005" "chr1:45588750-45591250" "shared"
"1006" "chr1:45630000-45632500" "shared"
"1007" "chr1:45687500-45690000" "shared"
"1008" "chr1:45706250-45708750" "shared"
"1009" "chr1:45898750-45901250" "AD"
"1010" "chr1:46131250-46133750" "shared"
"1011" "chr1:46301250-46303750" "shared"
"1012" "chr1:46311250-46313750" "AD"
"1013" "chr1:46347500-46350000" "shared"
"1014" "chr1:46406250-46408750" "AD"
"1015" "chr1:46411250-46413750" "AD"
"1016" "chr1:46415000-46417500" "shared"
"1017" "chr1:4652500-4655000" "AD"
"1018" "chr1:46532500-46535000" "AD"
"1019" "chr1:46542500-46545000" "shared"
"1020" "chr1:46557500-46560000" "shared"
"1021" "chr1:46558750-46561250" "shared"
"1022" "chr1:46560000-46562500" "Ctrl"
"1023" "chr1:46585000-46587500" "shared"
"1024" "chr1:46592500-46595000" "shared"
"1025" "chr1:46658750-46661250" "shared"
"1026" "chr1:46666250-46668750" "shared"
"1027" "chr1:47383750-47386250" "shared"
"1028" "chr1:4770000-4772500" "shared"
"1029" "chr1:48381250-48383750" "AD"
"1030" "chr1:48775000-48777500" "shared"
"1031" "chr1:50967500-50970000" "shared"
"1032" "chr1:50968750-50971250" "Ctrl"
"1033" "chr1:51273750-51276250" "shared"
"1034" "chr1:51328750-51331250" "shared"
"1035" "chr1:51747500-51750000" "shared"
"1036" "chr1:52082500-52085000" "shared"
"1037" "chr1:52818750-52821250" "shared"
"1038" "chr1:52921250-52923750" "shared"
"1039" "chr1:52923750-52926250" "shared"
"1040" "chr1:52926250-52928750" "AD"
"1041" "chr1:53271250-53273750" "shared"
"1042" "chr1:53275000-53277500" "shared"
"1043" "chr1:53595000-53597500" "shared"
"1044" "chr1:53736250-53738750" "AD"
"1045" "chr1:53787500-53790000" "shared"
"1046" "chr1:53803750-53806250" "shared"
"1047" "chr1:53946250-53948750" "shared"
"1048" "chr1:54052500-54055000" "shared"
"1049" "chr1:54202500-54205000" "shared"
"1050" "chr1:54215000-54217500" "shared"
"1051" "chr1:54405000-54407500" "shared"
"1052" "chr1:54551250-54553750" "shared"
"1053" "chr1:54583750-54586250" "AD"
"1054" "chr1:54588750-54591250" "shared"
"1055" "chr1:54636250-54638750" "shared"
"1056" "chr1:54646250-54648750" "shared"
"1057" "chr1:54651250-54653750" "shared"
"1058" "chr1:54671250-54673750" "shared"
"1059" "chr1:54698750-54701250" "shared"
"1060" "chr1:54713750-54716250" "shared"
"1061" "chr1:54850000-54852500" "shared"
"1062" "chr1:54851250-54853750" "Ctrl"
"1063" "chr1:54886250-54888750" "shared"
"1064" "chr1:56577500-56580000" "shared"
"1065" "chr1:6057500-6060000" "shared"
"1066" "chr1:6083750-6086250" "shared"
"1067" "chr1:6090000-6092500" "shared"
"1068" "chr1:6096250-6098750" "AD"
"1069" "chr1:6098750-6101250" "shared"
"1070" "chr1:6103750-6106250" "shared"
"1071" "chr1:61080000-61082500" "AD"
"1072" "chr1:61081250-61083750" "shared"
"1073" "chr1:61137500-61140000" "shared"
"1074" "chr1:61187500-61190000" "shared"
"1075" "chr1:6152500-6155000" "shared"
"1076" "chr1:6155000-6157500" "shared"
"1077" "chr1:61711250-61713750" "shared"
"1078" "chr1:61717500-61720000" "shared"
"1079" "chr1:61720000-61722500" "shared"
"1080" "chr1:6188750-6191250" "shared"
"1081" "chr1:6203750-6206250" "AD"
"1082" "chr1:6212500-6215000" "shared"
"1083" "chr1:6217500-6220000" "shared"
"1084" "chr1:62271250-62273750" "shared"
"1085" "chr1:6246250-6248750" "AD"
"1086" "chr1:6251250-6253750" "AD"
"1087" "chr1:62687500-62690000" "shared"
"1088" "chr1:62791250-62793750" "shared"
"1089" "chr1:6291250-6293750" "shared"
"1090" "chr1:6316250-6318750" "shared"
"1091" "chr1:6321250-6323750" "shared"
"1092" "chr1:63401250-63403750" "shared"
"1093" "chr1:63551250-63553750" "shared"
"1094" "chr1:6372500-6375000" "shared"
"1095" "chr1:6377500-6380000" "shared"
"1096" "chr1:6378750-6381250" "shared"
"1097" "chr1:6392500-6395000" "shared"
"1098" "chr1:6465000-6467500" "AD"
"1099" "chr1:6495000-6497500" "AD"
"1100" "chr1:65066250-65068750" "Ctrl"
"1101" "chr1:65146250-65148750" "shared"
"1102" "chr1:6525000-6527500" "Ctrl"
"1103" "chr1:6530000-6532500" "AD"
"1104" "chr1:6593750-6596250" "shared"
"1105" "chr1:6606250-6608750" "shared"
"1106" "chr1:6620000-6622500" "shared"
"1107" "chr1:6628750-6631250" "shared"
"1108" "chr1:6632500-6635000" "AD"
"1109" "chr1:66532500-66535000" "shared"
"1110" "chr1:66923750-66926250" "shared"
"1111" "chr1:71607500-71610000" "shared"
"1112" "chr1:727500-730000" "AD"
"1113" "chr1:740000-742500" "AD"
"1114" "chr1:7661250-7663750" "shared"
"1115" "chr1:7668750-7671250" "shared"
"1116" "chr1:7702500-7705000" "AD"
"1117" "chr1:7743750-7746250" "AD"
"1118" "chr1:77527500-77530000" "shared"
"1119" "chr1:77693750-77696250" "shared"
"1120" "chr1:77700000-77702500" "shared"
"1121" "chr1:78011250-78013750" "shared"
"1122" "chr1:7967500-7970000" "shared"
"1123" "chr1:8357500-8360000" "AD"
"1124" "chr1:8360000-8362500" "Ctrl"
"1125" "chr1:8367500-8370000" "shared"
"1126" "chr1:84076250-84078750" "shared"
"1127" "chr1:84505000-84507500" "shared"
"1128" "chr1:8603750-8606250" "shared"
"1129" "chr1:87131250-87133750" "shared"
"1130" "chr1:87330000-87332500" "shared"
"1131" "chr1:8786250-8788750" "shared"
"1132" "chr1:8805000-8807500" "shared"
"1133" "chr1:8876250-8878750" "shared"
